categoria,categoriaF,categoriaS,ciudad,ciudadF,comunidad,comunidadF,contenido,creador,discapacidad,educacion,educacionF,educacionReq,educacionReqF,educacionS,email,empresaSocial,fechaCreacion,fechaCreacionBoost,fechaCreacionPortal,fechaRevision,id,jornada,jornadaF,localizacion,minExperiencia,oReq,oferta,origen,pais,paisF,paisS,provincia,provinciaF,provinciaLimitrofe,provinciaS,salarioMax,salarioMin,score,speState,speStateId,subcategoria,subcategoriaF,subcategoriaS,telefono,tipoContratoN,titulo,trabajosOfertados,url,verMail,verTelefono,web
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,28079,Madrid,13,MADRID,Programador Java en Madrid IT Partner España busca para incorporación en su plantilla los siguientes perfiles profesionales: Programador/a Java Junior Requisitos mínimos: - Programador/a con experiencia acreditable de mínimo 6 meses con lenguaje Java. - Consolidados conocimientos de programación. - Conocimientos de los principales patrones de diseño. - Experiencia trabajando con SQL. - Experiencia demostrable en tecnología Java Spring Boot. - Gran capacidad de trabajo en equipo. - Orientación a resultados y trabajo con KPI´s. - Alto nivel de implicación con el proyecto. Otros requisitos deseados: - Certificación Spring Professional de Pivotal. - Certificación Spring Web Application Developer de Pivotal. - Conocimientos de desarrollo sobre Azure o AWS. - Conocimientos/experiencia en programación de API REST con C# Webapi. - Conocimientos/experiencia en programación de FrontEnd con AngularJS,NA,False,6,"FP II, Ciclo de Grado Superior",06024,"Otras Titulaciones (FP 2, ciclos grado superior)","FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:26:10Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:25:35Z,1672334571,1,COMPLETA,"40.4167754,-3.7037902",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,NA,1.1720339,Activa,1,17001,ANALISTAS/PROGRAMADORES,ANALISTAS/PROGRAMADORES,NA,2,"Programador Java, Madrid",1,https://www.tecnoempleo.com/programador-java-madrid/java-sql-spring-boot-aws-api-rest-angular-js/rf-d8a3abee4u8cee919b2a?lang=es&utm_source=empleate,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,28079,Madrid,13,MADRID,"Técnico sistemas Windows 24x7 en Madrid Seleccionamos técnicos de sistemas Windows para proyecto estable en Madrid Somos un grupo de empresas tecnológicas, formado actualmente por unos 400 profesionales, en distintas áreas: desarrollo, sistemas, ingeniería automática, consultoría... Para el área de desarrollo y para uno de nuestros proyectos con importante empresa de primerísimo nivel, necesitamos incorporar el siguiente perfil: Técnico de sistemas Windows Server Conocimientos imprescindibles: Administración de servidores Windows Server 2012 y 2008 Directorio Activo Servicios básicos de red DNS, DHCP, DFS Instalación y configuración de servidores Windows. Backup. Monitorización. Share Point Turnos 24x7. Salario: 19.000 B/A Ubicación: zona Vallecas Proyecto estable   windows,",NA,False,6,"FP II, Ciclo de Grado Superior",06024,"Otras Titulaciones (FP 2, ciclos grado superior)","FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:09:51Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:24:02Z,1672323930,1,COMPLETA,"40.4167754,-3.7037902",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,NA,1.1720339,Activa,1,17002,SISTEMAS/SEGURIDAD/REDES,SISTEMAS/SEGURIDAD/REDES,NA,3,"Técnico sistemas Windows 24x7, Madrid",2,https://www.tecnoempleo.com/tecnico-sistemas-windows-24x7-madrid/windows/rf-5453wa37fg5c0ja508hd?lang=es&utm_source=empleate,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,46250,Valencia,10,COMUNIDAD VALENCIANA,"Desarrollador Javascript Frontend en Valencia IT Partner España busca para incorporación en su plantilla los siguientes perfiles profesionales: Desarrollador/a Javascript Frontend. Requisitos mínimos: - Imprescindible conocimientos en desarrollo con JavasScript, HTML/CSS, - Imprescindible experiencia con AngularJS, Jasmine y en la realización de pruebas unitarias. Otros Requisitos deseados: - Experiencia con Java - Experiencia con GWT - Experiencia en Cordova/Phonegap - Experiencia en NodeJS. - Inglés: Nivel B2 - Experiencia en entorno Scrum y metodologías ágiles. Perfil: - Proactivo/a, con capacidad de solucionar problemas. - Acostumbrado/a a trabajar en equipo. - Analítico/a, creativo/a y con capacidad de aprendizaje. - Alto nivel de implicación. - Experiencia en trato con cliente y gestión de proyectos. Se ofrece: - Salario en función de nivel de experiencia aportado. - Incorporación estable en compa",NA,False,6,"FP II, Ciclo de Grado Superior",06024,"Otras Titulaciones (FP 2, ciclos grado superior)","FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:26:09Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:25:33Z,1672334570,1,COMPLETA,"39.4699075,-0.3762881",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,46,VALENCIA,['VALENCIA'],VALENCIA,NA,NA,1.1720339,Activa,1,17001,ANALISTAS/PROGRAMADORES,ANALISTAS/PROGRAMADORES,NA,2,"Desarrollador Javascript Frontend, Valencia",1,https://www.tecnoempleo.com/desarrollador-javascript-frontend-valencia/javascript-jasmine-angular-js-h/rf-cff6v05f9g367udf28ce?lang=es&utm_source=empleate,NA,NA,NA
20,METAL/MECÁNICA,METAL/MECÁNICA,08298,Vic,9,CATALUÑA,"Llevar a cabo tanto en taller como en las plantas de los clientes el montaje de estructuras, equipamientos y maquinaria de instalaciones industriales. - Experiencia como soldador con TIG, hilo .. (estructuras, tolvas, tuberías ...) - Montajes. - Interpretación de planos. - Trabajo con autonomía y compromiso.",NA,False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-08-02T18:07:48Z,2018-08-02T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:24:02Z,1534910882,1,COMPLETA,"41.9304373,2.2544335",3,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,20004,SOLDADURA/CALDERERÍA/CHAPA,SOLDADURA/CALDERERÍA/CHAPA,NA,2,Soldador y montador,1,https://www.insertia.net/empleo/oferta-de-empleo_soldador-y-montador-en-barcelona_ref_28692734.html,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,06083,Mérida,11,EXTREMADURA,"Analista Programador .Net en Badajoz Seleccionamos analistas programadores .Net para un proyecto estable en Badajoz   Somos un grupo de empresas tecnológicas, formado actualmente por unos 400 profesionales, en distintas áreas: desarrollo, sistemas, ingeniería automática, consultoría... Para el área de desarrollo, y para uno de nuestros proyectos con importante multinacional de primerísimo nivel, necesitamos incorporar el siguiente perfil: Analista Programador Conocimientos imprescindibles: .NET Windows Forms C#, VB .NET, ASP .NET,  API REST Xamarin HTML5+CSS3+Angular2+Bootstrap SQL Server   Conocimientos deseables: metodologías ágiles   Ubicación: Mérida (Badajoz) NET,Windows Forms C#, VB NET, ASP NET,  API REST, Xamarin, HTML5,CSS3,Angular2,Bootstrap, SQL Server",NA,False,6,"FP II, Ciclo de Grado Superior",06024,"Otras Titulaciones (FP 2, ciclos grado superior)","FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:09:47Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:23:58Z,1672323929,1,COMPLETA,"38.9191439,-6.3408055",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,6,BADAJOZ,['BADAJOZ'],BADAJOZ,NA,NA,1.1720339,Activa,1,17002,SISTEMAS/SEGURIDAD/REDES,SISTEMAS/SEGURIDAD/REDES,NA,2,"Analista Programador .Net, Badajoz",2,https://www.tecnoempleo.com/analista-programador-net-badajoz/net-windows-forms-c-vb-net-asp-net-api-re/rf-bb22ce252t93cxa717b7?lang=es&utm_source=empleate,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,18087,Granada,1,ANDALUCÍA,"PUESTO DE DELEGADO COMERCIAL CON ALTAS COMISIONES E INCENTIVOS POR OBJETIVOS DE VENTAS (NO IMPORTA LUGAR DE RESIDENCIA). Fabricante de Productos Químicos orientados a la pequeña, mediana y gran empresa, con 40 años de presencia en el mercado. Contamos con un catálogo de más de 300 fabricados de primera necesidad para todos los sectores de actividad. CLIENTES: -Empresas de Construcción, Ayuntamiento, Hostelería, Colegio, Talleres, Lavaderos de Vehículo, Conserveras, Industrias Cárnicas, Secaderos de jamones, Mataderos, Fábricas de Embutidos, Empresas de Transporte, Campos de Golf, Ganaderías, Agricultura, Almazaras, Cooperativas, Bodegas, Navieras, Embarcaciones deportivas, Automoción, Piscifactorías e Industrias en general. DIVISIONES: -Hostelería y Alimentación -Industria y Talleres -Construcción y Obra Pública NECESITAMOS: -DELEGADOS/AS COMERCIALES REQUERIMOS: -Exper",NA,False,NA,NA,NA,NA,NA,NA,False,2018-10-30T11:00:30Z,2018-10-30T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:24:34Z,1669098215,1,COMPLETA,"37.1773363,-3.5985571",NA,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,18,GRANADA,['GRANADA'],GRANADA,NA,25000,1.1720339,Activa,1,06001,AGENTES COMERCIALES/REPRESENTANTES,AGENTES COMERCIALES/REPRESENTANTES,NA,3,DELEGADO/A COMERCIAL CON ALTAS COMISIONES+INCENTIVOS,1,https://www.insertia.net/empleo/oferta-de-empleo_delegadoa-comercial-con-altas-comisionesincentivos-en-granada_ref_28694442.html,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,41091,Sevilla,1,ANDALUCÍA,"Consultor Nav en Sevilla Tu nueva empresa Te incorporarás en una de las compañías partner más importantes de Microsoft en Andalucía. Tu nuevo puesto Dentro de los distintos equipos que componen la compañía, te incorporarás en el equipo de implantación/consultaría, para trabajar con sus mejores clientes Qué necesitarás para encajar con el puesto Se valorará experiencia a partir de un año en funciones de consultaría funcional, habiendo realizado al menos 2-3 implantaciones en clientes. Aunque trabajarás con distintas versiones, las que más valor aportarán a tu candidatura serán 2017, 2018 y Business Central (esta última es de las pocas compañias del sector que ya la están trabajando). Qué obtendrás a cambio Banda salarial: 30.000K Flexibilidad horaria Actualización de tecnologías/versiones constante Tu siguie",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T00:09:46Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:23:56Z,1672323928,1,COMPLETA,"37.3890924,-5.9844589",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,41,SEVILLA,['SEVILLA'],SEVILLA,NA,NA,1.1720339,Activa,1,NA,NA,NA,NA,2,"Consultor Nav, Sevilla",1,https://www.tecnoempleo.com/consultor-nav-sevilla/nav/rf-d41db8cd9k8f000b2084?lang=es&utm_source=empleate,NA,NA,NA
11,DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES,DERECHO/PSICOLOGÍA/CIENCIAS SOCIALES,29069,Marbella,1,ANDALUCÍA,"Quieres trabajar en la empresa mejor valorada para trabajar en 2018 por Glassdoor y la revista Forbes? ¿Deseas mejorar económicamente y profesionalmente? KW es un centro de negocios para emprendedores dentro del sector inmobiliario con 80 agentes asociados, la mayor inmobiliaria de Andalucía. En el mundo somos más de 181.000 agentes asociados y más de 800 Market Centers, nuestro objetivo es seguir inspirando y potenciando las carreras de nuestros agentes, hasta donde ellos quieran llegar, sin límites. ¿Qué buscamos? Buscamos personas emprendedoras, con talento, con alta capacidad de trabajo, honestas, que quieran aprender y superarse. Personas con mentalidad empresarial, con visión de futuro y que aporten valor a nuestra compañía. ¿Qué es ser un agente asociado de KW? Nuestros agentes gestionan y desarrollan su red de contactos de forma totalmente autónoma y con todas las ventajas que supo",NA,False,2,Estudios primarios,02001,Estudios primarios (Sin especialidad),Estudios primarios,NA,False,2018-07-27T11:09:49Z,2018-07-27T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:24:23Z,1530621210,1,COMPLETA,"36.510071,-4.8824474",1,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,29,MÁLAGA,['MÁLAGA'],MÁLAGA,NA,15000,1.1720339,Activa,1,11005,OTROS PROFESIONALES,OTROS PROFESIONALES,NA,NA,GESTOR COMERCIAL INMOBILIARIO,3,https://www.insertia.net/empleo/oferta-de-empleo_gestor-comercial-inmobiliario-en-malaga_ref_28692614.html,NA,NA,NA
13,EDUCACIÓN/SERVICIOS SOCIALES,EDUCACIÓN/SERVICIOS SOCIALES,30030,Murcia,14,REGIÓN DE MURCIA,"Creating new articles and content related to travels and translating content from English, Spanish, etc. into your native language (Spanish, English, French, Italian, Portuguese, German, Polish or Dutch) and helping in communication and marketing. Have you received an Erasmus+, Leonardo, Eurodyssee or other kind of scholarship or just a Learning Agreement and are now looking for an internship placement abroad or online? Work at a young and innovative startup, the biggest social network for Erasmus and exchange students… work with us! Erasmusu.com! In Spain or online!",NA,False,7,Diplomado o Ingeniero Técnico,NA,NA,Diplomado o Ingeniero Técnico,NA,False,2018-10-19T00:13:26Z,2018-10-19T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:23:27Z,1657472338,2,PARCIAL,"37.9922399,-1.1306544",1,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,30,MURCIA,['MURCIA'],MURCIA,NA,200,1.1720339,Activa,1,13002,ASISTENCIA E INTEGRACIÓN SOCIAL,ASISTENCIA E INTEGRACIÓN SOCIAL,NA,6,PRACTICAS: Content Creation and Translation,10,https://www.insertia.net/empleo/oferta-de-empleo_practicas-content-creation-and-translation-en-murcia_ref_28694195.html,NA,NA,NA
18,INGENIERÍA/CALIDAD/CIENCIAS,INGENIERÍA/CALIDAD/CIENCIAS,08298,Vic,9,CATALUÑA,"Experiència en: - Redacció propostes tècnica i econòmica. - Desenvolupament projectes. - Llançament i construcció. - Maquinaria industrial e instal·lacions mecàniques. - SolidWorks & Autocad. - Compliment Marcatge CE. - Acostumat a treballar amb eines informàtiques. - Actiu, amb autonomia i acostumat a treballar amb equip.",NA,False,7,Diplomado o Ingeniero Técnico,NA,NA,Diplomado o Ingeniero Técnico,NA,False,2018-02-27T16:44:24Z,2018-02-27T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:24:16Z,1405657534,1,COMPLETA,"41.9304373,2.2544335",3,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,18003,INGENIERÍAS,INGENIERÍAS,NA,2,Enginyer & Projectista,1,https://www.insertia.net/empleo/oferta-de-empleo_enginyer--projectista-en-barcelona_ref_25379684.html,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,28079,Madrid,13,MADRID,"Desarrollador iOS en Madrid El candidato seleccionado deberá tener: -Ciclo Formativo Grado Superior Informática. -3-5 años de experiencia. -Nivel alto de inglés. -Capacidad de trabajo en equipo. Empresa del sector bancario situada en el centro de Madrid busca Desarrollador IOS para incorporación de forma indefinida ,banda salarial 32-35.000. Detalles del cliente Empresa potente del sector bancario situada en pleno centro de Madrid en pleno crecimiento. Descripción de la oferta Conocimiento avanzado de modelos de arquitectura y patrones (MVC, MVVM, Clean, ...). Diseño y ejecución de tests unitarios y de interfaz de usuario. Experiencia en implementación de: - Servicios de notificaciones push. - Analítica móvil. - Patrones de diseño . - Gestión de datos y persistencia. - Mecanismos de seguridad de la aplicación. - Consumo de APIs RESTful y procesado de formatos JSON. - Transiciones, micro-in",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T00:09:44Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:23:54Z,1672323927,1,COMPLETA,"40.4167754,-3.7037902",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,28,MADRID,['MADRID'],MADRID,NA,NA,1.1720339,Activa,1,17001,ANALISTAS/PROGRAMADORES,ANALISTAS/PROGRAMADORES,NA,2,"Desarrollador iOS, Madrid",1,https://www.tecnoempleo.com/desarrollador-ios-madrid/ios-json-git-atlassian-stash-jira/rf-6e28h3d64da09v54e8bc?lang=es&utm_source=empleate,NA,NA,NA
20,METAL/MECÁNICA,METAL/MECÁNICA,08115,Martorelles,9,CATALUÑA,"Llevar a cabo el mantenimiento eléctrico-mecánico de máquinas y equipos industriales. - Interpretación esquemas eléctricos, valorable seguimiento averías autómatas. - Mecánica básica - Hidráulica - Valorable soldadura",NA,False,6,"FP II, Ciclo de Grado Superior",NA,NA,"FP II, Ciclo de Grado Superior",NA,False,2018-03-01T09:46:57Z,2018-03-01T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:23:58Z,1406944742,1,COMPLETA,"41.5281106,2.2374965",3,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,8,BARCELONA,['BARCELONA'],BARCELONA,NA,NA,1.1720339,Activa,1,20003,MECÁNICA/MANTENIMIENTO,MECÁNICA/MANTENIMIENTO,NA,2,Electromecánico mantenimiento industrial,2,https://www.insertia.net/empleo/oferta-de-empleo_electromecanico-mantenimiento-industrial-en-barcelona_ref_28476682.html,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,36057,Vigo,12,GALICIA,"Técnico Electrónico Naval en Pontevedra Se necesita Técnico en electrónica naval, Instalación reparación de equipos de electrónica naval de puente. Electrónica, Electricidad,",NA,False,6,"FP II, Ciclo de Grado Superior",06024,"Otras Titulaciones (FP 2, ciclos grado superior)","FP II, Ciclo de Grado Superior",NA,False,2018-11-03T00:29:14Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:29:05Z,1672334583,1,COMPLETA,"42.24059889999999,-8.7207268",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,36,PONTEVEDRA,['PONTEVEDRA'],PONTEVEDRA,NA,15000,1.1720339,Activa,1,NA,NA,NA,NA,2,"Técnico Electrónico Naval, Pontevedra",1,https://www.tecnoempleo.com/tecnico-electronico-naval-pontevedra/electronica-electricidad/rf-717fw2672m20br2196r2?lang=es&utm_source=empleate,NA,NA,NA
06,COMERCIAL/VENTAS,COMERCIAL/VENTAS,48020,Bilbao,16,PAÍS VASCO,"Buscamos un/a promotor/a con experiencia y disponibilidad de incorporación inmediata, para realizar las funciones de promoción, asesoramiento y venta de productos de sonido de uno de nuestros clientes. En estos momentos tenemos dos campañas de SONIDO en el centro de El Corte Inglés Bilbao La campaña inicia el 20/11 al 05/01 y el horario: - Martes y miércoles de 17h a 21h - Jueves, viernes y sábados de 11h a 14h y de 16h a 21h Buscamos una persona extrovertida, con amplios conocimientos en nuevas tecnologías (ordenadores, smartphones, cámaras fotográficas, PAE) , y disponibilidad en cuanto incorporación y horarios de trabajo.",NA,False,3,"ESO, EGB, Graduado Escolar",NA,NA,"ESO, EGB, Graduado Escolar",NA,False,2018-11-03T00:08:03Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:23:12Z,1672323883,2,PARCIAL,"43.2630126,-2.9349852",2,NA,NA,INSERTIA,724,ESPAÑA,ESPAÑA,48,VIZCAYA,['VIZCAYA'],VIZCAYA,NA,NA,1.1720339,Activa,1,06003,VENDEDORES,VENDEDORES,NA,NA,Promotor Vendedor SONIDO - BILBAO,2,https://www.insertia.net/empleo/oferta-de-empleo_promotor-vendedor-sonido---bilbao-en-vizcaya_ref_28694516.html,NA,NA,NA
17,INFORMÁTICA/TELECOMUNICACIONES,INFORMÁTICA/TELECOMUNICACIONES,20069,Donostia-San Sebastian,16,PAÍS VASCO,"Ful Stack Software Engineer - I+D en Gipuzkoa * Disponibilidad para trabajar en San Sebastián. * Formación técnica: ingeniería o similar. * Perfil Full Stack y ganas de afrontar retos tecnológicos. * Experiencia en .NET (con C#, C++). * Proactividad. Valorable conocimientos o experiencia con: * Javascript/Typescript y FrontEnd (Angular/React, HTML5+CSS). * Dockers, dotnet (net standard 2.0). * Prácticas Agile: TDD, CI y CD. * Experiencia en Gestión de Proyectos Lean: SCRUM, KANBAN o similares. Buscamos una persona con un background tecnológico completo para incorporarse al equipo de nuevos proyectos de nuestro cliente. Detalles del cliente Nuestro cliente es una empresa de producto software con sede en San Sebastián y en plena fase de expansión. Con alrededor 35 personas en el departamento de desarrollo y en crecimiento, la compañía se encuentra en un momento en el que necesita incorporar una persona qu",NA,False,NA,NA,NA,NA,NA,NA,False,2018-11-03T00:09:05Z,2018-11-03T00:00:00Z,2018-11-02T00:00:00Z,2018-11-04T17:23:11Z,1672323918,1,COMPLETA,"43.318334,-1.9812313",1,NA,NA,TECNO_EMPLEO,724,ESPAÑA,ESPAÑA,20,GUIPÚZCOA,['GUIPÚZCOA'],GUIPÚZCOA,NA,NA,1.1720339,Activa,1,17005,MICROINFORMATICA/ASISTENCIA TÉCNICA,MICROINFORMATICA/ASISTENCIA TÉCNICA,NA,2,"Ful Stack Software Engineer - I+D, Gipuzkoa",1,https://www.tecnoempleo.com/ful-stack-software-engineer-i-d-gipuzkoa/net-angular-html-css-c/rf-ea91hda552d40j06dfjf?lang=es&utm_source=empleate,NA,NA,NA
